id,name,trafficType,municipality,county,roadCategory,road_ref,lat,lon,YADTV_2019,YoY_ratio,YoY_bins
13278V121819,AUKLAND VEGSTASJON,VEHICLE,Kristiansand,Agder,F,FV478 S1D1 m1263,58.204951,7.90418,1425.0,1.02,3) -10%...+10%
33123V2258515,NATVALL SØR,VEHICLE,Sandefjord,Vestfold og Telemark,E,EV18 S33D1 m4732,59.13919,10.163279,27121.0,1.04,3) -10%...+10%
14570V320273,FORUSBEEN/RV44,VEHICLE,Stavanger,Rogaland,F,FV4526 S2D1 m65,58.89206,5.732815,9697.0,1.04,3) -10%...+10%
98403V578166,Grong mot Bergsmo,VEHICLE,Grong,Trøndelag,F,FV760 S2D1 m10135,64.465654,12.299438,2083.0,1.01,3) -10%...+10%
97841V805708,KOLLTVEITTUNNELEN,VEHICLE,Øygarden,Vestland,R,RV555 S1D1 m16428,60.349584,5.093154,19409.0,1.02,3) -10%...+10%
61523B971803,ST.HANSFJELLET SYKKEL,BICYCLE,Fredrikstad,Viken,K,KV26200 S1D60 m42,59.218978,10.93455,37.0,1.43,5) >+25%
41100V444019,Brånåsdalen,VEHICLE,Lillestrøm,Viken,F,FV1496 S1D1 m1444,59.989197,11.028682,8740.0,1.09,3) -10%...+10%
32375V72155,VÆRETUNNELEN,VEHICLE,Trondheim,Trøndelag,E,EV6 S77D1 m2898,63.423256,10.580723,20312.0,1.03,3) -10%...+10%
41273V805613,MOBERG V/LEKVEN,VEHICLE,Bjørnafjorden,Vestland,E,EV39 S81D1 m1308,60.170323,5.444252,8201.0,1.18,4) +10%...+25%
71595V971806,HVITSTEN,VEHICLE,Fredrikstad,Viken,R,RV22 S2D1 m7574,59.258374,11.059835,10029.0,1.17,4) +10%...+25%
54688V625212,Skullerud Hovedkjørefelt,VEHICLE,Oslo,Oslo,E,EV6 S15D1 m5271,59.862805,10.830739,66139.0,0.9,2) -25%...+10%
97054V2486454,Storsvingen,VEHICLE,Hammerfest,Troms og Finnmark,R,RV94 S6D1 m5887,70.654354,23.660931,6138.0,1.01,3) -10%...+10%
12374V2390267,Keiseråsen mot Rissa,VEHICLE,Indre Fosen,Trøndelag,F,FV720 S1D1 m30,63.568629,10.176672,782.0,1.02,3) -10%...+10%
88624V521109,Fv32 Rektor Ørns gate,VEHICLE,Skien,Vestfold og Telemark,F,FV32 S7D1 m750,59.213555,9.606761,12703.0,1.02,3) -10%...+10%
44656V72812,Elgeseter gate ved Abels gate,VEHICLE,Trondheim,Trøndelag,F,FV6690 S3D1 m1588,63.416654,10.397405,20978.0,1.07,3) -10%...+10%
07752V625591,Helsfyr rampe mot Alnabru,VEHICLE,Oslo,Oslo,E,EV6 S16D20 m2423 KD3 m33,59.911676,10.796609,7602.0,0.91,3) -10%...+10%
06362V2533432,BØRVENESTUNNELEN,VEHICLE,Kvam,Vestland,F,FV79 S5D1 m6610,60.369434,6.194035,3585.0,1.15,4) +10%...+25%
50934V1060690,KOLBU ØST (FV246),VEHICLE,Østre Toten,Innlandet,F,FV246 S1D1 m4898,60.655898,10.753453,3554.0,1.05,3) -10%...+10%
12515V805011,PUD.BRU - LAKSEVÅG,VEHICLE,Bergen,Vestland,F,FV584 S1D1 m3009 KD7 m25,60.382453,5.314394,3536.0,0.71,1) <-25%
89276B2803004,SIMO SYKKEL,BICYCLE,Fredrikstad,Viken,R,RV110 S3D1 m2706,59.225744,10.916166,74.0,2.37,5) >+25%
15504V444296,VALSPORTEN,VEHICLE,Lillestrøm,Viken,F,FV171 S3D1 m3606,60.005327,11.262128,6102.0,0.96,3) -10%...+10%
21648V249012,Gjøra,VEHICLE,Sunndal,Møre og Romsdal,R,RV70 S5D1 m1944,62.571287,9.137918,1125.0,1.09,3) -10%...+10%
90914V1885978,KNAPPETUN.  DOLVIK-STRAUME,VEHICLE,Bergen,Vestland,F,FV557 S1D1 m3847 KD1 m575,60.3249,5.271872,1527.0,0.97,3) -10%...+10%
50749V319525,BYHAUGTUNNELEN sør,VEHICLE,Stavanger,Rogaland,R,RV509 S3D30 m1704,58.971783,5.701042,22374.0,0.38,1) <-25%
85077V249627,Kjørsvik,VEHICLE,Hustadvika,Møre og Romsdal,F,FV664 S2D1 m2437,62.862774,7.014023,2192.0,1.12,4) +10%...+25%
71609V444217,Årungen,VEHICLE,Frogn,Viken,E,EV6 S12D1 m2550,59.686111,10.737092,41047.0,0.91,3) -10%...+10%
66745V249624,Eidemskaret,VEHICLE,Hustadvika,Møre og Romsdal,F,FV663 S2D1 m623,62.858782,7.129965,1591.0,1.01,3) -10%...+10%
88690B2639744,Gaustad Sykkel,BICYCLE,Oslo,Oslo,R,RV150 S2D155 m11,59.945748,10.712816,941.0,1.03,3) -10%...+10%
39215V320588,VATS,VEHICLE,Vindafjord,Rogaland,E,EV134 S4D1 m4613,59.569844,5.702694,4753.0,1.13,4) +10%...+25%
98370V249332,Rensvik Ø.,VEHICLE,Kristiansund,Møre og Romsdal,F,FV6096 S2D1 m7481,63.09824,7.8219,5052.0,1.07,3) -10%...+10%
19646V885990,TUV X RV812,VEHICLE,Bodø,Nordland,F,FV17 S58D1 m17955,67.217564,14.624327,1452.0,1.0,3) -10%...+10%
46507V886012,RISØYHAMN VEGST.,VEHICLE,Andøy,Nordland,F,FV82 S12D1 m479,68.98435,15.648162,1118.0,1.11,4) +10%...+25%
07878V384491,ERI,VEHICLE,Lærdal,Vestland,R,RV5 S1D1 m536,61.068986,7.500665,2988.0,1.13,4) +10%...+25%
58090V805313,LYDERHORNSVEI,VEHICLE,Bergen,Vestland,F,FV558 S1D1 m4320,60.376576,5.257317,1484.0,0.94,3) -10%...+10%
74376V2491855,E8 Skibotn (Borealis),VEHICLE,Storfjord,Troms og Finnmark,E,EV8 S9D1 m178,69.373416,20.289454,590.0,1.21,4) +10%...+25%
77749V249641,Sålåsundbrua,VEHICLE,Aure,Møre og Romsdal,F,FV680 S5D1 m153,63.206664,8.157601,765.0,1.13,4) +10%...+25%
06966B971804,RAKKESTADSVINGEN ØST SYKKEL,BICYCLE,Fredrikstad,Viken,F,FV130 S1D1 m164,59.207832,10.980974,107.0,0.98,3) -10%...+10%
17961V72812,Holtermanns veg nord for Bratsbergvegen,VEHICLE,Trondheim,Trøndelag,F,FV6690 S3D1 m2888,63.405157,10.397127,18989.0,2.05,5) >+25%
19632V1665341,Kåringen Vest,VEHICLE,Lødingen,Nordland,E,EV10 S23D1 m105,68.441636,16.007202,2246.0,1.0,3) -10%...+10%
60739V625530,"Grorud Stasjon 1,2,3,4",VEHICLE,Oslo,Oslo,R,RV163 S1D1 m6467,59.950602,10.88577,22683.0,1.1,3) -10%...+10%
35666V443378,UVESUND BRU,VEHICLE,Nes,Viken,E,EV16 S60D1 m3754,60.168682,11.47886,10256.0,0.9,2) -25%...+10%
13634B2721359,Sømmevågen 2 Sykkel,BICYCLE,Sola,Rogaland,R,RV509 S1D105 m161,58.895981,5.639606,243.0,0.8,2) -25%...+10%
96603V885224,HØYHOLM,VEHICLE,Vevelstad,Nordland,F,FV17 S37D1 m9517,65.656146,12.385972,294.0,0.96,3) -10%...+10%
56466V804740,TRENGEREIDTUNNELEN,VEHICLE,Bergen,Vestland,E,EV16 S4D1 m3215,60.429394,5.637662,5594.0,1.14,4) +10%...+25%
88157V885938,Ballangen sentrum,VEHICLE,Narvik,Nordland,E,EV6 S160D1 m5417,68.337321,16.824302,2313.0,1.18,4) +10%...+25%
63934V319531,Eikjekrysset sør,VEHICLE,Tysvær,Rogaland,E,EV39 S93D1 m6973,59.295274,5.488849,5239.0,1.23,4) +10%...+25%
89439V21823,HAREBAKKEN,VEHICLE,Arendal,Agder,F,FV410 S5D1 m10580,58.473787,8.748655,17158.0,0.9,2) -25%...+10%
06760V704724,RENA Ø,VEHICLE,Åmot,Innlandet,F,FV215 S1D1 m667,61.131935,11.376856,3400.0,1.07,3) -10%...+10%
28662B2604257,Anda sykkel-begge retn.,BICYCLE,Klepp,Rogaland,F,FV4466 S1D100 m782,58.775604,5.642737,110.0,0.92,3) -10%...+10%
71258V805748,KALFARBAKKEN,VEHICLE,Bergen,Vestland,F,FV585 S1D1 m7054,60.387905,5.343274,5614.0,1.04,3) -10%...+10%
13515V1175879,SLAGENDALEN,VEHICLE,Tønsberg,Vestfold og Telemark,F,FV3106 S1D1 m1275,59.284136,10.432945,2508.0,1.09,3) -10%...+10%
06871V443706,ORMELIA,VEHICLE,Eidsvoll,Viken,F,FV180 S1D1 m618,60.318674,11.140803,2848.0,0.77,2) -25%...+10%
19425V885198,STOREIDET,VEHICLE,Vestvågøy,Nordland,E,EV10 S7D1 m5070,68.134706,13.567853,8349.0,1.08,3) -10%...+10%
66328V1175856,GUNNESTAD,VEHICLE,Holmestrand,Vestfold og Telemark,F,FV313 S1D1 m6411,59.60003,10.210811,7411.0,1.0,3) -10%...+10%
09269V971425,BJØRKEBEKK,VEHICLE,Aremark,Viken,F,FV106 S1D1 m920,59.142809,11.765395,336.0,0.26,1) <-25%
93617V444043,Skibakk Kløfta,VEHICLE,Ullensaker,Viken,F,FV1488 S2D1 m3381,60.079471,11.147981,13096.0,1.05,3) -10%...+10%
25280V41723,Heimdalsvegen ved Esp,VEHICLE,Trondheim,Trøndelag,F,FV6682 S1D1 m1100,63.328545,10.325948,3502.0,0.98,3) -10%...+10%
77570V384357,HAVRENESVEGEN,VEHICLE,Kinn,Vestland,F,FV445 S1D1 m3282,61.598242,5.016912,4149.0,1.05,3) -10%...+10%
04939V804763,OSTERØY-TRENGEREID,VEHICLE,Bergen,Vestland,E,EV16 S3D1 m4892 KD1 m90,60.422027,5.537558,209.0,1.09,3) -10%...+10%
48950V704785,ÅSHØGDA,VEHICLE,Ringsaker,Innlandet,F,FV1786 S1D1 m3228,60.897616,10.787817,1335.0,1.2,4) +10%...+25%
96436B1688765,Klosterskogen sykkeltellepunkt,BICYCLE,Skien,Vestfold og Telemark,R,RV36 S2D100 m5036,59.187763,9.600905,130.0,0.84,2) -25%...+10%
72525V930309,LAKSEBYBUKT,VEHICLE,Vadsø,Troms og Finnmark,E,EV75 S8D1 m2727,70.088776,29.655777,2016.0,1.13,4) +10%...+25%
25258V521404,Sannerholt,VEHICLE,Nome,Vestfold og Telemark,R,RV36 S7D1 m276,59.291769,9.248973,3820.0,0.95,3) -10%...+10%
44003V705284,KORSLUND Ø,VEHICLE,Hamar,Innlandet,F,FV227 S2D1 m3408,60.84951,11.161205,2491.0,1.15,4) +10%...+25%
54608V320601,BERGE ØST,VEHICLE,Suldal,Rogaland,R,RV13 S14D1 m1996,59.473939,6.298016,1331.0,1.02,3) -10%...+10%
47140V625367,RV 4 Rødtvet,VEHICLE,Oslo,Oslo,R,RV4 S1D1 m4704,59.947857,10.85264,26511.0,1.13,4) +10%...+25%
90101V930271,VARANGERBOTN VEST,VEHICLE,Unjàrga-Nesseby,Troms og Finnmark,E,EV6 S234D1 m16310,70.1731,28.532778,1246.0,1.2,4) +10%...+25%
53810V2172079,BOLSTAD TUNNEL,VEHICLE,Holmestrand,Vestfold og Telemark,E,EV18 S44D1 m3638,59.604152,10.174541,26813.0,1.12,4) +10%...+25%
06966V971804,RAKKESTADSVINGEN ØST,VEHICLE,Fredrikstad,Viken,F,FV130 S1D1 m682,59.208606,10.989882,11794.0,0.87,2) -25%...+10%
07068V704846,IMERSLUND N,VEHICLE,Hamar,Innlandet,F,FV1796 S1D1 m700,60.81962,11.114411,2605.0,1.07,3) -10%...+10%
49425V320594,Jørpeland sør,VEHICLE,Strand,Rogaland,F,FV523 S1D1 m7968,59.014734,6.049257,4954.0,1.09,3) -10%...+10%
27069V885282,Nordvika v/Værstasjon,VEHICLE,Fauske,Nordland,R,RV80 S2D1 m3701,67.32927,15.173708,3717.0,1.1,3) -10%...+10%
31498V2574580,SALHUSVEIEN,VEHICLE,Bergen,Vestland,F,FV5300 S1D1 m43,60.471445,5.327028,7067.0,1.07,3) -10%...+10%
66990V444219,HVAM NORD,VEHICLE,Lillestrøm,Viken,E,EV6 S19D1 m2360,59.989594,11.028942,69894.0,0.93,3) -10%...+10%
52209V971422,PRESTEBAKKE TPK,VEHICLE,Halden,Viken,F,FV884 S1D1 m11208,58.99018,11.540663,814.0,0.55,1) <-25%
09047V805597,VINJE VEST,VEHICLE,Voss,Vestland,E,EV16 S12D1 m8062,60.785713,6.499605,4011.0,1.1,3) -10%...+10%
10437V704575,KALSVEEN S,VEHICLE,Stange,Innlandet,R,RV3 S1D1 m976,60.709205,11.279632,6487.0,0.99,3) -10%...+10%
86261V705105,SPUTNESET,VEHICLE,Rendalen,Innlandet,F,FV237 S6D1 m14807,61.688363,11.217833,626.0,1.15,4) +10%...+25%
91490V1125788,E8 Gardeborgbakken,VEHICLE,Storfjord,Troms og Finnmark,E,EV8 S10D1 m11937,69.17881,20.745145,713.0,1.29,5) >+25%
77209V1060620,FRYA,VEHICLE,Sør-Fron,Innlandet,E,EV6 S46D1 m6089,61.547985,10.039372,6884.0,1.12,4) +10%...+25%
01141V319864,BORE,VEHICLE,Klepp,Rogaland,F,FV507 S1D1 m115,58.791215,5.595407,2685.0,0.88,2) -25%...+10%
77883V625445,Gaustad rampe mot Ullevål,VEHICLE,Oslo,Oslo,R,RV150 S2D1 m1558 KD4 m128,59.945911,10.712904,6706.0,1.09,3) -10%...+10%
98841V885940,BEISFJORD BRU,VEHICLE,Narvik,Nordland,E,EV6 S164D1 m4153,68.409181,17.426214,9608.0,1.01,3) -10%...+10%
83740V384360,KANALEN FLORØ,VEHICLE,Kinn,Vestland,F,FV5704 S1D1 m4979,61.594493,5.052658,2426.0,1.08,3) -10%...+10%
81885V2574569,ÅSAMYRANE,VEHICLE,Bergen,Vestland,F,FV578 S2D1 m413,60.471455,5.328995,14668.0,1.12,4) +10%...+25%
20191V705201,MOTRØA S,VEHICLE,Tynset,Innlandet,R,RV3 S21D1 m9018,62.280434,10.72408,3915.0,1.09,3) -10%...+10%
95375V121638,VOLLAN,VEHICLE,Lyngdal,Agder,F,FV472 S1D10 m1214,58.131945,7.03742,2475.0,1.05,3) -10%...+10%
87557V180903,ELGSKAUÅSTUNNELEN,VEHICLE,Asker,Viken,E,EV134 S47D1 m2894,59.722724,10.446323,11673.0,0.97,3) -10%...+10%
27789V885230,HELGELANDSBRU ØST,VEHICLE,Alstahaug,Nordland,F,FV17 S41D1 m12331,66.023665,12.683523,2561.0,1.06,3) -10%...+10%
73168V705238,ELVÅL S,VEHICLE,Rendalen,Innlandet,F,FV30 S25D1 m560,61.928452,11.056692,759.0,1.04,3) -10%...+10%
14487V2479113,Fv 6 Vestby storsenter,VEHICLE,Vestby,Viken,F,FV1361 S1D10 m150,59.602619,10.742781,10879.0,1.04,3) -10%...+10%
23392V625266,E6 Ulvensplitten Rampe Alnabru Økern,VEHICLE,Oslo,Oslo,E,EV6 S16D1 m5438 KD3 m125,59.923027,10.809383,11241.0,1.17,4) +10%...+25%
64839V705283,KYLSTAD ,VEHICLE,Ringsaker,Innlandet,F,FV227 S1D1 m6465,60.869326,11.05234,1788.0,0.69,1) <-25%
00241V1175824,LAAHNE,VEHICLE,Tønsberg,Vestfold og Telemark,F,FV35 S2D1 m24,59.296885,10.344604,6312.0,1.11,4) +10%...+25%
03520V1175848,NØTTERØYVEIEN,VEHICLE,Tønsberg,Vestfold og Telemark,F,FV308 S3D1 m2882,59.256891,10.415155,27050.0,1.09,3) -10%...+10%
17557V21908,Frivoll,VEHICLE,Grimstad,Agder,F,FV3624 S1D1 m126,58.34534,8.582868,5360.0,1.03,3) -10%...+10%
66678V320582,AUGLEND,VEHICLE,Stavanger,Rogaland,E,EV39 S100D1 m11957,58.933463,5.712738,60151.0,0.86,2) -25%...+10%
52721V857735,E6-Blodveien mot Rognan,VEHICLE,Saltdal,Nordland,K,KV15 S1D1 m155,67.097229,15.449751,473.0,1.16,4) +10%...+25%
14213V521376,E18 Nystrand,VEHICLE,Porsgrunn,Vestfold og Telemark,E,EV18 S27D1 m2752,59.110587,9.698228,16591.0,1.08,3) -10%...+10%
28135V121429,PININGEN,VEHICLE,Kristiansand,Agder,F,FV453 S1D1 m2216,58.250229,7.992718,3751.0,0.99,3) -10%...+10%
13600V805722,OLSVIKTUNNELEN,VEHICLE,Bergen,Vestland,F,FV562 S1D1 m1355,60.38428,5.215827,20368.0,1.03,3) -10%...+10%
17681V704560,GJEMSØLUND BRU,VEHICLE,Kongsvinger,Innlandet,F,FV198 S1D1 m7054,60.192069,11.993815,10526.0,0.99,3) -10%...+10%
76019V704826,RINGGATA ,VEHICLE,Hamar,Innlandet,F,FV187 S2D1 m468,60.805257,11.07079,10205.0,0.96,3) -10%...+10%
70394B2415370,Vassbotnen sykkel,BICYCLE,Stavanger,Rogaland,K,KV350 S1D1 m434,58.89083,5.713739,333.0,0.79,2) -25%...+10%
32977V384525,KVERNHAUGTUNNELEN,VEHICLE,Høyanger,Vestland,F,FV55 S19D1 m7528,61.207095,6.058275,1409.0,1.08,3) -10%...+10%
97351V930305,ROAVVEGIEDDE RGR,VEHICLE,Deatnu-Tana,Troms og Finnmark,E,EV75 S11D1 m20,69.916608,27.03962,117.0,1.07,3) -10%...+10%
53529V930655,KIFJORD/DYFJORD X,VEHICLE,Lebesby,Troms og Finnmark,F,FV894 S1D1 m14148,70.93543,27.429457,273.0,1.15,4) +10%...+25%
43051V72322,Eggkleiva,VEHICLE,Skaun,Trøndelag,F,FV709 S1D1 m4270,63.287114,10.049651,2008.0,0.98,3) -10%...+10%
41300V72150,Garli,VEHICLE,Midtre Gauldal,Trøndelag,E,EV6 S67D1 m40,62.891551,10.102077,5304.0,1.31,5) >+25%
87138V755378,DAMSGÅRDSVEIEN BOM,VEHICLE,Bergen,Vestland,K,KV4382 S1D1 m1203,60.382816,5.31545,615.0,1.95,5) >+25%
82149B886007,Skeid sykkelbarometer,BICYCLE,Bodø,Nordland,R,RV80 S5D150 m509,67.276065,14.450017,405.0,0.82,2) -25%...+10%
85320V885198,NAPPSTRAUMEN TUNNEL,VEHICLE,Flakstad,Nordland,E,EV10 S6D1 m6508,68.14693,13.463928,2087.0,1.06,3) -10%...+10%
00629V1828079,Viadukten under,VEHICLE,Kristiansund,Møre og Romsdal,F,FV539 S1D1 m853,63.12234,7.727616,6385.0,1.03,3) -10%...+10%
82609B1883476,KANNIK (SYKKEL),BICYCLE,Stavanger,Rogaland,F,FV441 S1D1 m486,58.965367,5.730638,431.0,0.69,1) <-25%
85303V886129,Svolvær Lufthavn,VEHICLE,Vågan,Nordland,F,FV7622 S1D1 m336,68.245917,14.665976,483.0,0.78,2) -25%...+10%
91397V249551,Tryggestad Ø.,VEHICLE,Stranda,Møre og Romsdal,F,FV60 S10D1 m4286,62.07322,6.802304,1040.0,1.17,4) +10%...+25%
20808V2037771,BOGSRUD PÅRAMPE,VEHICLE,Eidsvoll,Viken,E,EV6 S25D1 m3298 KD2 m100,60.331108,11.192081,206.0,1.31,5) >+25%
73355V319671,AUSTRÅTTUNNELEN,VEHICLE,Sandnes,Rogaland,F,FV516 S1D1 m2472,58.847192,5.763873,16777.0,0.92,3) -10%...+10%
59199V72809,MELHUS SØR,VEHICLE,Melhus,Trøndelag,E,EV6 S72D1 m1837,63.256138,10.282825,11858.0,0.78,2) -25%...+10%
11531V320190,V/KILDEN,VEHICLE,Stavanger,Rogaland,F,FV4552 S1D1 m251,58.94702,5.738736,12543.0,2.15,5) >+25%
37931V249569,Valldal,VEHICLE,Fjord,Møre og Romsdal,F,FV63 S8D1 m3778,62.297545,7.249402,1267.0,1.07,3) -10%...+10%
16799V248977,Sula,VEHICLE,Sula,Møre og Romsdal,F,FV61 S1D1 m1501,62.421693,6.288192,9924.0,1.13,4) +10%...+25%
32135V604101,General Ruges Vei V/bøler,VEHICLE,Oslo,Oslo,K,KV12212 S1D1 m1126,59.883897,10.84519,8508.0,1.04,3) -10%...+10%
71535V319524,Lassa,VEHICLE,Stavanger,Rogaland,R,RV509 S3D30 m355,58.959725,5.69966,28121.0,0.51,1) <-25%
03364V971801,STRØMSHAUG,VEHICLE,Råde,Viken,R,RV110 S1D1 m2032,59.34871,10.871909,9573.0,1.17,4) +10%...+25%
47447V72878,Ølholmslykkja,VEHICLE,Skaun,Trøndelag,F,FV800 S2D1 m4978,63.319865,10.141707,702.0,1.0,3) -10%...+10%
88980V805612,MEHAMMAR,VEHICLE,Stord,Vestland,E,EV39 S84D1 m1641,59.912683,5.488005,3361.0,1.32,5) >+25%
10229V1060056,KALLERUD SØR,VEHICLE,Gjøvik,Innlandet,R,RV4 S15D1 m782,60.784622,10.656083,17433.0,1.07,3) -10%...+10%
06938V521177,Kjørbekk,VEHICLE,Skien,Vestfold og Telemark,R,RV36 S2D1 m3974,59.177563,9.624225,18619.0,1.05,3) -10%...+10%
04512V930297,VEDBOTN,VEHICLE,Nordkapp,Troms og Finnmark,E,EV69 S6D1 m13629,70.776829,25.631604,424.0,0.85,2) -25%...+10%
83119V319703,Sælebø,VEHICLE,Sokndal,Rogaland,F,FV44 S5D1 m7719,58.379925,6.193571,1454.0,1.15,4) +10%...+25%
94975V2411852,Rostad,VEHICLE,Melhus,Trøndelag,E,EV6 S70D1 m1365,63.089078,10.250236,8257.0,1.23,4) +10%...+25%
25046V805611,STUDALEN FARTSTAVLE,VEHICLE,Stord,Vestland,E,EV39 S85D1 m6607,59.783154,5.481548,7442.0,1.22,4) +10%...+25%
76967V2523547,FURNES VEGKRYSS S,VEHICLE,Ringsaker,Innlandet,F,FV1726 S1D1 m150,60.840667,11.049635,6933.0,1.03,3) -10%...+10%
48434V704718,EIDSBRUA,VEHICLE,Våler,Innlandet,F,FV210 S7D10 m341,60.651233,11.829945,1024.0,1.03,3) -10%...+10%
33419V930316,Vardø Sentrum,VEHICLE,Vardø,Troms og Finnmark,E,EV75 S1D1 m376,70.371465,31.10358,1786.0,0.96,3) -10%...+10%
58345V1719147,EIDETTUNNELEN NORD,VEHICLE,Sarpsborg,Viken,E,EV6 S5D1 m4011,59.316036,11.000115,33816.0,0.7,1) <-25%
97086V1688134,HALSNØY BOMST.,VEHICLE,Kvinnherad,Vestland,F,FV500 S7D1 m7105,59.795366,5.732247,1258.0,1.73,5) >+25%
14103V704626,SKARNES BRU,VEHICLE,Sør-Odal,Innlandet,F,FV24 S1D1 m277,60.255791,11.680865,7594.0,1.02,3) -10%...+10%
38203V2433139,BAGN SØR,VEHICLE,Sør-Aurdal,Innlandet,E,EV16 S38D1 m899,60.813305,9.565753,2762.0,1.13,4) +10%...+25%
00333V249043,Tryggestad N.,VEHICLE,Stranda,Møre og Romsdal,F,FV655 S1D1 m33,62.07355,6.802355,243.0,1.24,4) +10%...+25%
12236V1693223,STORHAUGEN AUSTEVOLL,VEHICLE,Austevoll,Vestland,F,FV546 S3D40 m35,60.100465,5.223301,1761.0,1.04,3) -10%...+10%
18073V249438,Frænavegen,VEHICLE,Molde,Møre og Romsdal,F,FV538 S1D1 m1182,62.742305,7.193051,4736.0,1.07,3) -10%...+10%
20697V805009,NØSTET - PUD.BRU,VEHICLE,Bergen,Vestland,R,RV555 S1D1 m762 KD2 m30,60.386336,5.319369,7485.0,0.79,2) -25%...+10%
92838V1175672,HUNDSTOKK,VEHICLE,Sandefjord,Vestfold og Telemark,F,FV256 S4D1 m215,59.154326,10.197747,6765.0,1.18,4) +10%...+25%
31475V885919,SELFORS,VEHICLE,Rana,Nordland,E,EV6 S126D1 m2015,66.322372,14.243642,4015.0,1.31,5) >+25%
76956V249059,Remmetunnelen,VEHICLE,Ålesund,Møre og Romsdal,F,FV659 S1D1 m7261,62.55171,6.474153,3132.0,1.1,3) -10%...+10%
00520V885778,Fv885 Hadselbrukrysset,VEHICLE,Hadsel,Nordland,F,FV7636 S1D1 m50,68.583699,15.004512,1351.0,1.06,3) -10%...+10%
48559V2741763,FILEFJELLTUNNELEN,VEHICLE,Vang,Innlandet,E,EV16 S27D1 m6450,61.193677,8.186142,750.0,1.22,4) +10%...+25%
20188V805723,RAVNANGER FARTSTAVLE,VEHICLE,Askøy,Vestland,F,FV562 S2D1 m90,60.459961,5.150114,7253.0,0.85,2) -25%...+10%
10924V2275488,Mastemyrveien N1,VEHICLE,Nordre Follo,Viken,F,FV152 S7D1 m6026,59.81622,10.789545,7525.0,1.01,3) -10%...+10%
98981V443748,SKI ASSURTJERN,VEHICLE,Nordre Follo,Viken,F,FV1374 S1D1 m4885,59.783037,10.841125,13028.0,0.9,2) -25%...+10%
83248B1213727,HANNEVIK (SYKKEL),BICYCLE,Kristiansand,Agder,E,EV39 S128D1 m551,58.138612,7.963887,840.0,0.91,3) -10%...+10%
90666V320576,Råse bru,VEHICLE,Lund,Rogaland,E,EV39 S110D1 m257,58.469049,6.521981,4926.0,1.15,4) +10%...+25%
97853V384482,VASSENDEN,VEHICLE,Sunnfjord,Vestland,E,EV39 S55D1 m11798,61.502797,6.129846,3369.0,1.17,4) +10%...+25%
17291V181259,FRYDENLUND,VEHICLE,Lier,Viken,E,EV18 S47D1 m206,59.752435,10.245982,60034.0,0.83,2) -25%...+10%
46288V1060102,GARMO SØR,VEHICLE,Vågå,Innlandet,R,RV15 S4D1 m7001,61.846491,8.878035,2555.0,1.11,4) +10%...+25%
43294V181263,MEHEIA STASJON,VEHICLE,Kongsberg,Viken,E,EV134 S41D1 m4645,59.629705,9.499576,5442.0,0.99,3) -10%...+10%
40366V521376,Brattåstunnelen syd,VEHICLE,Porsgrunn,Vestfold og Telemark,E,EV18 S26D1 m6482,59.087049,9.664831,17544.0,1.11,4) +10%...+25%
69207B1875240,Siljanvegen sykkeltellepunkt,BICYCLE,Skien,Vestfold og Telemark,F,FV32 S6D140 m778,59.221003,9.60462,51.0,1.04,3) -10%...+10%
07034V805643,STEINDALEN BOMST.,VEHICLE,Kvam,Vestland,F,FV49 S8D1 m7739,60.362647,6.070751,2119.0,1.02,3) -10%...+10%
88864V521377,Stokkebakken,VEHICLE,Bamble,Vestfold og Telemark,E,EV18 S25D10 m5341,58.981345,9.605299,10596.0,0.13,1) <-25%
50344V444250,LØKEN,VEHICLE,Aurskog-Høland,Viken,F,FV115 S10D1 m6863,59.788,11.464453,2223.0,1.13,4) +10%...+25%
51706V805611,ÅDLAND FARTSTAVLE,VEHICLE,Stord,Vestland,E,EV39 S85D1 m4008,59.802499,5.49578,4182.0,1.28,5) >+25%
02460V886024,Sandkollen,VEHICLE,Bodø,Nordland,F,FV812 S4D1 m14700,67.207704,14.949018,741.0,1.14,4) +10%...+25%
27673V443867,ASKER SLEPENDEN,VEHICLE,Asker,Viken,F,FV1424 S2D1 m286,59.876976,10.501869,16043.0,1.03,3) -10%...+10%
81750V1060414,NORDSETERVEGEN,VEHICLE,Lillehammer,Innlandet,F,FV2520 S1D1 m8538,61.152674,10.557565,747.0,1.23,4) +10%...+25%
70046V180859,GML. KONGSBERG KRO,VEHICLE,Kongsberg,Viken,F,FV40 S13D1 m1842,59.667291,9.648768,16530.0,0.72,1) <-25%
47408V625213,E6 Teisen,VEHICLE,Oslo,Oslo,E,EV6 S16D1 m4434,59.915057,10.814306,66740.0,1.08,3) -10%...+10%
87564B971416,KIRKÅS SØR SYKKEL,BICYCLE,Indre Østfold,Viken,F,FV129 S1D20 m161,59.549506,11.346555,28.0,1.04,3) -10%...+10%
11908V1125977,Maursund v/værstasjon,VEHICLE,Skjervøy,Troms og Finnmark,F,FV866 S1D1 m19070,69.936812,20.913883,637.0,1.1,3) -10%...+10%
31891V249584,Bjørnås,VEHICLE,Rindal,Trøndelag,F,FV65 S6D1 m4405,63.08663,9.206875,1662.0,1.0,3) -10%...+10%
55797V443410,KRINGEN,VEHICLE,Lillestrøm,Viken,R,RV22 S13D1 m368,59.922497,11.177817,14925.0,1.0,3) -10%...+10%
